series_id,industry,metric,year,period,value
JTS230000000000000TSR,Construction,hires,2021,M11,5.1
JTS230000000000000TSR,Construction,hires,2021,M10,4.4
JTS230000000000000TSR,Construction,hires,2021,M09,4.1
JTS230000000000000TSR,Construction,hires,2021,M08,4.9
JTS230000000000000TSR,Construction,hires,2021,M07,4.1
JTS230000000000000TSR,Construction,hires,2021,M06,4.7
JTS230000000000000TSR,Construction,hires,2021,M05,4.7
JTS230000000000000TSR,Construction,hires,2021,M04,4.7
JTS230000000000000TSR,Construction,hires,2021,M03,4.8
JTS230000000000000TSR,Construction,hires,2021,M02,5.7
JTS230000000000000TSR,Construction,hires,2021,M01,4.4
JTS230000000000000TSR,Construction,hires,2020,M12,4.9
JTS230000000000000TSR,Construction,hires,2020,M11,4.7
JTS230000000000000TSR,Construction,hires,2020,M10,4.5
JTS230000000000000TSR,Construction,hires,2020,M09,4.5
JTS230000000000000TSR,Construction,hires,2020,M08,4.3
JTS230000000000000TSR,Construction,hires,2020,M07,4.8
JTS230000000000000TSR,Construction,hires,2020,M06,4.6
JTS230000000000000TSR,Construction,hires,2020,M05,4.6
JTS230000000000000TSR,Construction,hires,2020,M04,12.6
JTS230000000000000TSR,Construction,hires,2020,M03,10.4
JTS230000000000000TSR,Construction,hires,2020,M02,4.8
JTS230000000000000TSR,Construction,hires,2020,M01,4.6
JTS230000000000000QUR,Construction,quits,2026,M03,1.7
JTS230000000000000QUR,Construction,quits,2026,M02,1.6
JTS230000000000000QUR,Construction,quits,2026,M01,1.6
JTS230000000000000QUR,Construction,quits,2025,M12,1.8
JTS230000000000000QUR,Construction,quits,2025,M11,1.6
JTS230000000000000QUR,Construction,quits,2025,M10,1.6
JTS230000000000000QUR,Construction,quits,2025,M09,1.5
JTS230000000000000QUR,Construction,quits,2025,M08,1.8
JTS230000000000000QUR,Construction,quits,2025,M07,1.2
JTS230000000000000QUR,Construction,quits,2025,M06,1.8
JTS230000000000000QUR,Construction,quits,2025,M05,1.9
JTS230000000000000QUR,Construction,quits,2025,M04,1.9
JTS230000000000000QUR,Construction,quits,2025,M03,2.0
JTS230000000000000QUR,Construction,quits,2025,M02,2.1
JTS230000000000000QUR,Construction,quits,2025,M01,2.0
JTS230000000000000QUR,Construction,quits,2024,M12,1.3
JTS230000000000000QUR,Construction,quits,2024,M11,1.8
JTS230000000000000QUR,Construction,quits,2024,M10,1.7
JTS230000000000000QUR,Construction,quits,2024,M09,1.7
JTS230000000000000QUR,Construction,quits,2024,M08,1.5
JTS230000000000000QUR,Construction,quits,2024,M07,1.7
JTS230000000000000QUR,Construction,quits,2024,M06,1.6
JTS230000000000000QUR,Construction,quits,2024,M05,2.3
JTS230000000000000QUR,Construction,quits,2024,M04,2.3
JTS230000000000000QUR,Construction,quits,2024,M03,1.8
JTS230000000000000QUR,Construction,quits,2024,M02,1.7
JTS230000000000000QUR,Construction,quits,2024,M01,1.7
JTS230000000000000QUR,Construction,quits,2023,M12,1.9
JTS230000000000000QUR,Construction,quits,2023,M11,2.1
JTS230000000000000QUR,Construction,quits,2023,M10,2.2
JTS230000000000000QUR,Construction,quits,2023,M09,1.8
JTS230000000000000QUR,Construction,quits,2023,M08,2.1
JTS230000000000000QUR,Construction,quits,2023,M07,2.1
JTS230000000000000QUR,Construction,quits,2023,M06,2.2
JTS230000000000000QUR,Construction,quits,2023,M05,2.5
JTS230000000000000QUR,Construction,quits,2023,M04,1.9
JTS230000000000000QUR,Construction,quits,2023,M03,1.8
JTS230000000000000QUR,Construction,quits,2023,M02,1.9
JTS230000000000000QUR,Construction,quits,2023,M01,2.1
JTS230000000000000QUR,Construction,quits,2022,M12,2.0
JTS230000000000000QUR,Construction,quits,2022,M11,1.7
JTS230000000000000QUR,Construction,quits,2022,M10,2.0
JTS230000000000000QUR,Construction,quits,2022,M09,2.0
JTS230000000000000QUR,Construction,quits,2022,M08,3.0
JTS230000000000000QUR,Construction,quits,2022,M07,2.4
JTS230000000000000QUR,Construction,quits,2022,M06,2.0
JTS230000000000000QUR,Construction,quits,2022,M05,2.6
JTS230000000000000QUR,Construction,quits,2022,M04,3.0
JTS230000000000000QUR,Construction,quits,2022,M03,3.3
JTS230000000000000QUR,Construction,quits,2022,M02,2.3
JTS230000000000000QUR,Construction,quits,2022,M01,2.3
JTS230000000000000QUR,Construction,quits,2021,M12,2.4
JTS230000000000000QUR,Construction,quits,2021,M11,3.0
JTS230000000000000QUR,Construction,quits,2021,M10,2.5
JTS230000000000000QUR,Construction,quits,2021,M09,2.6
JTS230000000000000QUR,Construction,quits,2021,M08,2.5
JTS230000000000000QUR,Construction,quits,2021,M07,2.2
JTS230000000000000QUR,Construction,quits,2021,M06,2.3
JTS230000000000000QUR,Construction,quits,2021,M05,2.2
JTS230000000000000QUR,Construction,quits,2021,M04,2.5
JTS230000000000000QUR,Construction,quits,2021,M03,2.4
JTS230000000000000QUR,Construction,quits,2021,M02,2.3
JTS230000000000000QUR,Construction,quits,2021,M01,1.8
JTS230000000000000QUR,Construction,quits,2020,M12,2.1
JTS230000000000000QUR,Construction,quits,2020,M11,2.1
JTS230000000000000QUR,Construction,quits,2020,M10,1.8
JTS230000000000000QUR,Construction,quits,2020,M09,2.1
JTS230000000000000QUR,Construction,quits,2020,M08,1.4
JTS230000000000000QUR,Construction,quits,2020,M07,2.0
JTS230000000000000QUR,Construction,quits,2020,M06,1.9
JTS230000000000000QUR,Construction,quits,2020,M05,1.5
JTS230000000000000QUR,Construction,quits,2020,M04,1.4
JTS230000000000000QUR,Construction,quits,2020,M03,1.6
JTS230000000000000QUR,Construction,quits,2020,M02,2.0
JTS230000000000000QUR,Construction,quits,2020,M01,2.1
