# OSM coverage layer (man_made/telecom=data_center). Real locations; capacity NOT in OSM.
# Auto-ingested via Overpass; country by point-in-polygon.
name,operator,iso3,country,lat,lng,type
BIX,ISZT - BUDAPEST INTERNET EXCHANGE,HUN,Hungary,47.5179,19.0553,colocation
OpenStreetMap France,OpenStreetMap France,FRA,France,48.7259,2.0778,colocation
BOX METER,,IDN,Indonesia,-2.8559,114.4993,colocation
Artec,Artec,DEU,Germany,50.3553,8.7533,colocation
CityFibre Cabinets,CityFibre,GBR,United Kingdom,51.5702,0.6448,colocation
Equinix SY4,Equinix,AUS,Australia,-33.9182,151.1890,hyperscale
Equinix,Equinix,JPN,Japan,35.6175,139.7481,hyperscale
Data center,,CHN,China,40.3154,116.6411,colocation
ANH DOGE,ANH DOGE CO.  LTD.,,,10.5229,124.0231,colocation
Modernización,,ARG,Argentina,-28.4590,-65.7631,colocation
Pabellon 4,,ARG,Argentina,-28.4596,-65.7659,colocation
Rack Modernización,,ARG,Argentina,-28.4475,-65.7566,colocation
Easylinehost Finland Oy,,FIN,Finland,62.8942,27.6593,colocation
Rack & Data,,CAN,Canada,43.4231,-80.4728,colocation
DISKUS Polska,,POL,Poland,49.9825,20.0480,colocation
Crown Castle Baltimore,Crown Castle Fiber,USA,United States of America,39.2877,-76.6065,colocation
AiNET One Market Center,AiNET,USA,United States of America,39.2918,-76.6204,colocation
Lumen McLean,Lumen Technologies,USA,United States of America,38.9209,-77.2116,colocation
Tietokettu,Tietokettu,FIN,Finland,61.3153,23.7572,colocation
TierPoint Milwaukee,,USA,United States of America,43.0094,-87.9611,colocation
Frontier Science,,USA,United States of America,42.9902,-78.8124,colocation
مرکز تعویض پلاک,,IRN,Iran,34.0703,47.9777,colocation
فرمانداری شهرستان دلفان,,IRN,Iran,34.0673,47.9759,colocation
Magyar Telekom,Magyar Telekom,HUN,Hungary,47.6863,17.6369,colocation
Drávanet Zrt.,Drávanet Zrt.,HUN,Hungary,47.5536,19.0741,colocation
Servergarden,,HUN,Hungary,47.4966,19.1178,colocation
Invitech DC14,Invitech Megoldások Zrt.,HUN,Hungary,47.5088,19.0980,colocation
Drávanet Zrt.,Drávanet Zrt.,HUN,Hungary,46.0750,18.2105,colocation
Magyar Telekom,Magyar Telekom,HUN,Hungary,46.2714,20.1452,colocation
ATW,ATW,HUN,Hungary,47.5178,19.0584,colocation
Elektron,,,,62.0216,-6.7711,colocation
Nepustil RZ4,,DEU,Germany,48.7088,9.1707,colocation
Data center,,DEU,Germany,50.3027,7.1671,colocation
Central Computer Lab,Malda College,IND,India,25.0006,88.1360,colocation
تربية المقدادية,,IRQ,Iraq,33.9747,44.9390,colocation
505 Marquette,,USA,United States of America,35.0886,-106.6526,colocation
123 Central,bigbyte.cc,USA,United States of America,35.0844,-106.6490,colocation
TvMax Dpto.Tecnico,,PRY,Paraguay,-25.4429,-56.4419,colocation
Data center,,USA,United States of America,39.1012,-94.5788,colocation
GEN01,Stack Infrastructure,FRA,France,46.1654,6.1072,colocation
Amazon,Amazon Web Services,CRI,Costa Rica,9.9457,-84.0707,hyperscale
ACI Sede si Sarzana,,ITA,Italy,44.1098,9.9599,colocation
Microsoft,Microsoft,CHN,China,23.1347,113.3175,hyperscale
Netrality Data Centers,,USA,United States of America,39.1009,-94.5811,colocation
forpsi DC CZ1,forpsi,CZE,Czech Republic,48.9166,14.1320,colocation
CDL,,BRA,Brazil,-16.2647,-56.6254,colocation
DTC,,FRA,France,44.1990,0.8376,colocation
Microsoft,Microsoft,PRI,Puerto Rico,18.4174,-66.1090,hyperscale
مركز خدمات لشركة ارامكس,,SYR,Syria,33.5463,36.3228,colocation
Insight Data Ltd,,GBR,United Kingdom,51.3580,-2.9106,colocation
atNorth ICE01,atNorth,ISL,Iceland,64.0495,-21.9935,colocation
Datagrex,,FRA,France,48.0539,0.1871,colocation
IPB Internet Provider in Berlin GmbH,,DEU,Germany,52.5020,13.3693,colocation
Cologix,Cologix,CAN,Canada,45.8793,-72.5464,colocation
中国银行数据中心,,CHN,China,40.0339,116.2633,colocation
Avalon 2,Irideos,ITA,Italy,45.4803,9.0669,colocation
Community Information Center,Nima Om,BTN,Bhutan,27.2452,90.9449,colocation
ECMWF - Centro Meteo Europeo,ECMWF,ITA,Italy,44.5201,11.3602,colocation
Supercalcolatore Leonardo - Rete EuroHPC,Cineca,ITA,Italy,44.5204,11.3594,colocation
DTiX,,FRA,France,47.3401,5.0777,colocation
RCAST Hosting,,ROU,Romania,45.4266,28.0443,colocation
Equinix SY5,Equinix,AUS,Australia,-33.9193,151.1899,hyperscale
TIM,TIM,ITA,Italy,44.9933,9.0057,colocation
Digital Realty AMS7,Digital Realty,NLD,Netherlands,52.2814,4.7653,hyperscale
Netrality,Netrality,USA,United States of America,41.8729,-87.6334,colocation
24 hours fiberwork ag,,CHE,Switzerland,47.0644,8.2775,colocation
Brandaleone Lab for Data and Visualization,Duke Libraries,USA,United States of America,36.0031,-78.9385,colocation
Miejska Sieć Komputerowa CzestMAN,,POL,Poland,50.8220,19.1111,colocation
FoxNetwork,Louis Beke,BEL,Belgium,50.7068,4.2504,colocation
CSC – IT Center for Science,CSC,FIN,Finland,64.2316,27.6965,colocation
LUMI (supercomputer),EuroHPC/CSC,FIN,Finland,64.2320,27.6956,colocation
Frontier (supercomputer),Oak Ridge National Laboratory,USA,United States of America,35.9295,-84.3106,colocation
Leonardo (supercomputer),CINECA,ITA,Italy,44.4863,11.2598,colocation
Datacenter Thurgau,EKT AG,CHE,Switzerland,47.5620,8.8876,colocation
Microsoft,Microsoft,CRI,Costa Rica,9.9312,-84.0988,hyperscale
Teja Services,,MOZ,Mozambique,-25.9755,32.4255,colocation
Ntirety,Ntirety,USA,United States of America,37.7797,-122.3940,colocation
National Data Centre,Government of Ghana,GHA,Ghana,5.5520,-0.1960,colocation
VaultLogix,,USA,United States of America,33.6274,-111.9017,colocation
Profit Finder Pro Software,,USA,United States of America,33.6272,-111.9020,colocation
DataPro USA Web Development,,USA,United States of America,33.6117,-111.9140,colocation
Studio BETA SRLS,,,,43.1969,13.7880,colocation
Data center,,DEU,Germany,48.3550,10.9037,colocation
广州长途电信线路局,,CHN,China,23.1460,113.2679,colocation
e360,,USA,United States of America,37.9711,-122.0437,colocation
Data Center Uralsk,,KAZ,Kazakhstan,51.2838,51.4762,colocation
Royalè Satellite Center,,PHL,Philippines,11.2429,124.9993,colocation
Digital Realty ORD10,Digital Realty,USA,United States of America,41.8534,-87.6183,hyperscale
Centersquare Chicago Data Center - ORD1,Centersquare,USA,United States of America,41.8534,-87.6186,colocation
God Of Mining,,LBN,Lebanon,33.8849,35.5712,colocation
K-Motion Interactive,,USA,United States of America,33.6345,-111.8843,colocation
MAF War Gaming Simulation Center,,MYS,Malaysia,3.1744,101.7294,colocation
West Monroe,,USA,United States of America,41.8805,-87.6359,colocation
中国电信宿迁分公司云计算中心,,CHN,China,33.9511,118.3251,colocation
Arpac,Arpac,ITA,Italy,41.1220,14.7716,colocation
CarrierColo Berlin K,IPB,DEU,Germany,52.4326,13.3738,colocation
Iron Mountain Data Centers AZS-1,,USA,United States of America,33.6447,-111.8961,colocation
NextDC,,AUS,Australia,-27.4540,153.0334,colocation
UoS IT Services,,GBR,United Kingdom,53.3809,-1.4851,colocation
中国联通奎文云计算中心,,CHN,China,36.6698,119.1252,colocation
SWAN Datacentrum,SWAN,SVK,Slovakia,48.1213,17.0937,colocation
RZ CAMPUS,Bund,CHE,Switzerland,47.5713,8.8885,colocation
CoreSite Chicago Data Center (CH1),CoreSite,USA,United States of America,41.8759,-87.6315,colocation
Accelera Data Systems,,USA,United States of America,33.6647,-112.1117,colocation
الهيكل الخاص الهدى لتقديم الدروس الخصوصية,,TUN,Tunisia,36.6982,10.1607,colocation
AirNet,ТОВ "АІРНЕТ",UKR,Ukraine,49.4548,35.1375,colocation
Centerprise International Newport,,GBR,United Kingdom,51.5556,-3.0377,colocation
Centerprise International (Distribution),Centerprise International,GBR,United Kingdom,51.6293,-3.2290,colocation
Hive IT,,GBR,United Kingdom,53.3758,-1.4794,colocation
Expedient Owings Mills,Expedient,USA,United States of America,39.4273,-76.8116,colocation
Expedient Tidepoint,Expedient,USA,United States of America,39.2747,-76.5917,colocation
Dinfo (Provedor De Internet),,BRA,Brazil,-11.3058,-38.2181,colocation
Net Wireless,,BRA,Brazil,-11.3038,-38.2166,colocation
Colo RIve-Sud,,CAN,Canada,45.5230,-73.5202,colocation
Equinix AM1,Equinix,NLD,Netherlands,52.2998,4.9426,hyperscale
Ate,Ate,FRA,France,50.6399,3.1456,colocation
Netizens Digital Zone,,IND,India,18.4084,76.5460,colocation
Microsoft,Microsoft,CHN,China,31.2391,121.4954,hyperscale
Medyabim Datacenter,,TUR,Turkey,40.2095,29.0221,colocation
Data center,,CHN,China,38.9976,117.3070,colocation
Data center,,ROU,Romania,46.9574,25.7599,colocation
Information Technology Center,,LKA,Sri Lanka,8.6539,81.2122,colocation
مرکز کامپیوتر پردیس رضایی‌نژاد,K. N. Toosi University of Technology,IRN,Iran,35.7508,51.5638,colocation
Equinix Data Center - ST3,Equinix,CHL,Chile,-33.4442,-70.6562,hyperscale
Data Center IFX Networks,IFX Networks,CHL,Chile,-33.4188,-70.6001,colocation
Mozoilo AJVP,Mozoilo,ESP,Spain,43.2420,-2.8743,colocation
DataCenter Three Seven,,RUS,Russia,59.9789,30.3282,colocation
Nauru Data Center,,,,-0.5475,166.9162,colocation
LF Services,,ARG,Argentina,-31.1058,-64.4829,colocation
Centro de Datos Alcalá (Alcalá Data Center),Telefónica,ESP,Spain,40.5194,-3.3411,colocation
CST Zona Cero Mx,Javier MArtinez Roemro,MEX,Mexico,19.4258,-97.8019,colocation
NorthC Datacenter Oude Meer,NorthC,NLD,Netherlands,52.2929,4.7873,colocation
Flexential - Denver - Centennial Data Center,Flexential,USA,United States of America,39.5939,-104.8432,colocation
Digital Realty,Digital Realty,UZB,Uzbekistan,40.1792,67.8337,hyperscale
数据中心,,CHN,China,31.2419,121.6585,colocation
Internet Exchange Point,,GEO,Georgia,42.1881,42.7255,colocation
NorthC Datacenter Eindhoven 2,,NLD,Netherlands,51.4759,5.4064,colocation
MasterDC Praha,,CZE,Czech Republic,50.0696,14.4639,colocation
DC6.cz,,CZE,Czech Republic,50.1016,14.3437,colocation
DC Monaco,O2 Czech Republic a.s.,CZE,Czech Republic,49.0783,17.4842,colocation
NTT,NTT,JPN,Japan,35.5980,139.3457,colocation
山东联通青岛金家岭机房公司,山东联通青岛金家岭机房公司,CHN,China,36.1172,120.4417,colocation
Traffic Management Center,,IDN,Indonesia,-1.2431,116.8950,colocation
하남IDC,이지스자산운용,KOR,South Korea,37.5512,127.1950,colocation
IBK기업은행 하남데이터센터,,KOR,South Korea,37.5505,127.1953,colocation
Data Link,,HRV,Croatia,45.9034,16.8461,colocation
Datové centrum Zeleneč,,CZE,Czech Republic,50.1380,14.6567,colocation
شعبة اللجان الطبية,,IRQ,Iraq,33.4235,43.2980,colocation
MilkyUpizise,MilkyUpizise,IND,India,12.7794,80.0418,colocation
eShare.ai,,IND,India,17.4229,78.4624,colocation
Netwise,,GBR,United Kingdom,51.5206,-0.0010,colocation
Ribe Hostingcenter,Ribe Mediehus,DNK,Denmark,55.3454,8.7740,colocation
EdgeConneX Data Center,EdgeConneX,USA,United States of America,33.3956,-111.9701,colocation
Hi Data,Company,IRN,Iran,36.1469,49.2213,colocation
Crypteo,Crypteo,FRA,France,43.9119,2.0558,colocation
DIGITAL COMPUTER CENTRE (DCC),,IND,India,25.5960,85.1283,colocation
Universitätsrechenzentrum,Friedrich-Schiller-Universität Jena,DEU,Germany,50.9321,11.5820,colocation
Server Room,,KEN,Kenya,-2.8001,37.5386,colocation
Data center,,KEN,Kenya,-1.3499,36.7490,colocation
Data center,,CAN,Canada,44.6550,-63.5943,colocation
Iron Mountain FRA-2,Iron Mountain  Inc.,DEU,Germany,50.1953,8.6398,colocation
Apple Inc.,Apple Inc.,UKR,Ukraine,49.9421,23.3835,colocation
ISPTEC Telecomunicacoes,,BRA,Brazil,-7.2247,-35.8762,colocation
Data center,,USA,United States of America,41.8073,-83.6276,colocation
E. D. Accounting Siena,,ITA,Italy,43.3227,11.3286,colocation
Spatioworld Tracker GPS,,IND,India,23.8658,78.8032,colocation
Trident server hosting,lostyawolfer,UKR,Ukraine,50.4500,30.4923,colocation
AWS Bracknell Data Centre,Amazon Web Services,GBR,United Kingdom,51.4139,-0.7821,hyperscale
AWS Swindon Data Centre,Amazon Web Services,GBR,United Kingdom,51.5240,-1.7641,hyperscale
Rechenzentrum Stollen Luzern,EWL AG,CHE,Switzerland,47.0417,8.3246,colocation
NTT,NTT,ESP,Spain,43.3608,-5.8577,colocation
IT,,USA,United States of America,33.9103,-117.5030,colocation
InfreschiLab,Andrea,,,40.0199,15.3886,colocation
Alembic Computer Services  Inc.,,USA,United States of America,33.4051,-111.9773,colocation
J-Curve Technologies,,USA,United States of America,33.4132,-111.9712,colocation
Microsoft,Microsoft,DEU,Germany,47.7523,7.5249,hyperscale
WinEuropa,,ITA,Italy,43.5548,12.1125,colocation
Centro Elab. Dati Catocci Bianciardi,Bari Bianciardi Vanni,ITA,Italy,43.3206,11.3277,colocation
T-Mobile,,CZE,Czech Republic,50.0780,14.4748,colocation
Rechenzentrum AtlasEdge HAM002,AtlasEdge,DEU,Germany,53.6787,10.2713,colocation
AL NASR TYPING CENTER,,,,25.5780,55.5606,colocation
NIC,Deutsche Telekom AG,DEU,Germany,49.8833,8.6311,colocation
Microsoft,Microsoft,ITA,Italy,45.4291,9.3865,hyperscale
Bahnhof Pionen,,SWE,Sweden,59.3123,18.0855,colocation
İnformasiya mərkəzi,,AZE,Azerbaijan,39.8156,46.7514,colocation
LCL Belgium,,BEL,Belgium,50.8874,4.4555,colocation
AREA31,PT. Dunia Virtual Online,IDN,Indonesia,-6.4445,106.8717,colocation
Data center,,COL,Colombia,4.5007,-75.7162,colocation
Flexential Cincinnati,Flexential,USA,United States of America,39.3159,-84.4495,colocation
Flexential Denver - Downtown,Flexential,USA,United States of America,39.7460,-104.9942,colocation
Flexential Dallas - Downtown Dallas,Flexential,USA,United States of America,32.8004,-96.8194,colocation
Flexential Jacksonville,Flexential,USA,United States of America,30.2457,-81.5817,colocation
Flexential - Denver - Aurora,Flexential,USA,United States of America,39.6610,-104.8488,colocation
Flexential Nashville - Brentwood,Flexential,USA,United States of America,35.9727,-86.8085,colocation
Flexential Raleigh,Flexential,USA,United States of America,35.8505,-78.8291,colocation
Flexential Tampa - West,Flexential,USA,United States of America,28.0373,-82.5400,colocation
Flexential Salt Lake City - Lindon,Flexential,USA,United States of America,40.3326,-111.7279,colocation
Translation Zone,,PAK,Pakistan,24.8642,67.0745,colocation
SSS & Company,,PAK,Pakistan,24.8747,67.0272,colocation
31173 Service DC Malmö,31173 Services AB,SWE,Sweden,55.5984,13.0378,colocation
Telehouse THM1,Telehouse,FRA,France,43.3611,5.3380,colocation
Manoj Data Recovery services,,IND,India,17.5056,78.3807,colocation
Datacenter Sud,Aix-Marseille Université,FRA,France,43.3359,5.4119,colocation
VisBook AS,,NOR,Norway,62.5944,9.6894,colocation
M.A.F Co.,,PAK,Pakistan,24.8363,67.0756,colocation
iZOOM.it,,ITA,Italy,44.7105,10.6413,colocation
karachi massage center & Spa,,PAK,Pakistan,24.8307,67.0723,colocation
Elisa,,FIN,Finland,61.4940,23.7562,colocation
NTT,NTT,JPN,Japan,34.9605,135.7470,colocation
Alliance Broadband Fibre Optic Connection,Alliance Broadband,IND,India,26.5316,89.0310,colocation
Data center,,JPN,Japan,35.6370,139.7253,colocation
NTT,NTT,JPN,Japan,34.6941,135.1995,colocation
QMODZ Server,John Lloyd Quijano,PHL,Philippines,16.9173,121.7405,colocation
NTT,NTT,JPN,Japan,35.6905,140.0388,colocation
NTT,NTT,JPN,Japan,35.6315,139.7420,colocation
NTT,NTT,JPN,Japan,35.6846,139.7032,colocation
NTT,NTT,JPN,Japan,34.6445,133.8984,colocation
Inwi Datacenter Technopolis,,MAR,Morocco,33.9882,-6.7220,colocation
Digital Realty Brussels BRU4 Datacenter,Digital Realty,BEL,Belgium,50.8736,4.5032,hyperscale
Digital Realty Brussels BRU3 Datacenter,Digital Realty,BEL,Belgium,50.8735,4.5023,hyperscale
Gauß-IT-Zentrum,TU Braunschweig,DEU,Germany,52.2765,10.5417,colocation
Digital Realty New York JFK13,Digital Realty,USA,United States of America,40.7199,-74.0045,hyperscale
Digital Realty New York JFK12,Digital Realty,USA,United States of America,40.7177,-74.0084,hyperscale
Disk Masters pakistan Karachi,,PAK,Pakistan,24.8609,67.0246,colocation
Sajjad Serves,,PAK,Pakistan,24.8873,67.0467,colocation
Al-Ayesha Chambers,,PAK,Pakistan,24.8582,67.0241,colocation
天河超级计算淮海分中心,,CHN,China,35.1961,118.3770,colocation
Lloyds Banking Group,Lloyds Banking Group,GBR,United Kingdom,55.9283,-3.2939,colocation
DataVita DV2,DataVita,GBR,United Kingdom,55.8614,-4.2651,colocation
Equinix MA1,Equinix,GBR,United Kingdom,53.4642,-2.2363,hyperscale
Equinix MA4,Equinix,GBR,United Kingdom,53.4615,-2.2377,hyperscale
Equinix VA1,Equinix,CAN,Canada,49.2606,-123.0112,hyperscale
Equinix GV1,Equinix,FRA,France,46.2036,6.1442,hyperscale
Studio Delta Srl,,ITA,Italy,44.6937,10.6468,colocation
Centro de Computação Avançada do Minho,Fundação para a Ciência e Tecnologia,PRT,Portugal,41.4038,-8.3916,colocation
CoreSite AT1,CoreSite,USA,United States of America,33.7560,-84.3912,colocation
Tecnodati (S.R.L.),,ITA,Italy,44.7093,10.6377,colocation
Delska,Delska,LVA,Latvia,56.8889,24.2327,colocation
Delska,Delska,LVA,Latvia,56.9579,24.1549,colocation
Data center,,LVA,Latvia,56.9483,24.2010,colocation
Data center,,LVA,Latvia,56.9804,24.1550,colocation
کیمیا شبکه,,IRN,Iran,32.6290,51.6383,colocation
UNM Data Center,UNM,USA,United States of America,35.0867,-106.6153,colocation
Servidor,UNL,ECU,Ecuador,-4.0300,-79.1996,colocation
Data center,,IND,India,12.8701,80.2172,colocation
colozüri.ch,NTS Colocation AG,CHE,Switzerland,47.3833,8.4954,colocation
Prime Santa Clara,Prime,USA,United States of America,37.3667,-121.9629,colocation
Open Data Centers Piscataway,,USA,United States of America,40.5504,-74.4569,colocation
Interoute,,BEL,Belgium,50.9870,3.7679,colocation
H5 Secaucus,H5,USA,United States of America,40.7854,-74.0750,colocation
ЦОД "Гознак",,RUS,Russia,55.8140,37.6363,colocation
KDDI,KDDI,JPN,Japan,34.6930,135.5342,colocation
KDDI,KDDI,JPN,Japan,35.6877,139.7645,colocation
KDDI,,JPN,Japan,35.7002,139.7506,colocation
SoftBank,,JPN,Japan,35.6552,139.7606,colocation
Rakuten,,JPN,Japan,35.6105,139.6300,colocation
NTT Docomo,NTT,JPN,Japan,35.6845,139.7029,colocation
NTT Docomo,NTT,JPN,Japan,34.6807,135.5149,colocation
KDDI,KDDI,JPN,Japan,35.1686,136.8937,colocation
NTT Docomo,NTT,JPN,Japan,35.6846,139.7031,colocation
دفتر ارتباطی ایرانسل,,IRN,Iran,37.7627,45.9761,colocation
KDDI,,JPN,Japan,33.6004,130.4160,colocation
KDDI,,JPN,Japan,33.5925,130.3883,colocation
KDDI,KDDI,JPN,Japan,34.6930,135.5343,colocation
NTTドコモ,,,,34.3385,134.0470,colocation
NTT,NTT,JPN,Japan,34.9169,135.6873,colocation
Data center,,JPN,Japan,34.6758,135.4955,colocation
NTT,NTT,JPN,Japan,34.6986,135.5032,colocation
日立,日立,JPN,Japan,34.7281,133.8791,colocation
TOKAIコミュニケーションズ,TOKAIコミュニケーションズ,JPN,Japan,34.7262,133.8782,colocation
TIS,TIS,JPN,Japan,34.6956,135.4995,colocation
netXDC,SCSK,JPN,Japan,34.8962,135.1819,colocation
University Shared Data Centre,University of Oxford,GBR,United Kingdom,51.7596,-1.2522,colocation
Data center,,JPN,Japan,34.6757,135.4957,colocation
株式会社アット東京,株式会社アット東京,JPN,Japan,35.6523,139.7981,colocation
ＳＣＳＫ株式会社,ＳＣＳＫ株式会社,JPN,Japan,34.8113,135.4927,colocation
IIJ,IIJ,JPN,Japan,35.4944,133.0639,colocation
エネコム,エネコム,JPN,Japan,34.4006,132.4759,colocation
富士通,富士通,JPN,Japan,38.2601,140.8772,colocation
STNet,STNet,,,34.3358,134.0937,colocation
TasmaNet Hobart DC3,TasmaNet,AUS,Australia,-42.8221,147.3042,colocation
42 -24 Cambridge,42 - 24 Pty Ltd,AUS,Australia,-42.8299,147.4652,colocation
電算,電算,JPN,Japan,36.6446,138.1990,colocation
NTT,NTT,JPN,Japan,34.9758,135.7472,colocation
株式会社ＨＢＡ,株式会社ＨＢＡ,JPN,Japan,43.0661,141.3661,colocation
株式会社I・TECソリューションズ,株式会社I・TECソリューションズ,,,42.6348,141.6032,colocation
ほくでん情報テクノロジー株式会社,ほくでん情報テクノロジー株式会社,JPN,Japan,43.0618,141.3614,colocation
STNet,STNet,JPN,Japan,33.8215,132.7775,colocation
Next-MIC DataCenter,南日本情報処理センター,JPN,Japan,31.5346,130.5356,colocation
Equinix Amsterdam AM5,Equinix,NLD,Netherlands,52.2935,4.9447,hyperscale
TOKAIコミュニケーションズ,TOKAIコミュニケーションズ,JPN,Japan,34.9702,138.3821,colocation
